ACSSF,CO,050,00,0000062,,,,,08,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08097,"Pitkin County, Colorado",,,
ACSSF,CO,050,00,0000063,,,,,08,099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08099,"Prowers County, Colorado",,,
ACSSF,CO,050,00,0000064,,,,,08,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08101,"Pueblo County, Colorado",,,
ACSSF,CO,050,00,0000065,,,,,08,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08103,"Rio Blanco County, Colorado",,,
ACSSF,CO,050,00,0000066,,,,,08,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08105,"Rio Grande County, Colorado",,,
ACSSF,CO,050,00,0000067,,,,,08,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08107,"Routt County, Colorado",,,
ACSSF,CO,050,00,0000068,,,,,08,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08109,"Saguache County, Colorado",,,
ACSSF,CO,050,00,0000069,,,,,08,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08111,"San Juan County, Colorado",,,
ACSSF,CO,050,00,0000070,,,,,08,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08113,"San Miguel County, Colorado",,,
ACSSF,CO,050,00,0000071,,,,,08,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08115,"Sedgwick County, Colorado",,,
ACSSF,CO,050,00,0000072,,,,,08,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08117,"Summit County, Colorado",,,
ACSSF,CO,050,00,0000073,,,,,08,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08119,"Teller County, Colorado",,,
ACSSF,CO,050,00,0000074,,,,,08,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08121,"Washington County, Colorado",,,
ACSSF,CO,050,00,0000075,,,,,08,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08123,"Weld County, Colorado",,,
ACSSF,CO,050,00,0000076,,,,,08,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08125,"Yuma County, Colorado",,,
ACSSF,CO,060,00,0000077,,,,,08,001,90399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800190399,"Brighton CCD, Adams County, Colorado",,,
ACSSF,CO,060,00,0000078,,,,,08,001,90760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800190760,"Commerce City CCD, Adams County, Colorado",,,
ACSSF,CO,060,00,0000079,,,,,08,001,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800191159,"East Adams CCD, Adams County, Colorado",,,
ACSSF,CO,060,00,0000080,,,,,08,001,92622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800192622,"North Aurora CCD, Adams County, Colorado",,,
ACSSF,CO,060,00,0000081,,,,,08,001,93800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800193800,"West Adams CCD, Adams County, Colorado",,,
ACSSF,CO,060,00,0000082,,,,,08,003,90076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800390076,"Alamosa CCD, Alamosa County, Colorado",,,
ACSSF,CO,060,00,0000083,,,,,08,003,92584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800392584,"Mosca-Hooper CCD, Alamosa County, Colorado",,,
ACSSF,CO,060,00,0000084,,,,,08,005,91178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800591178,"East Arapahoe CCD, Arapahoe County, Colorado",,,
ACSSF,CO,060,00,0000085,,,,,08,005,93382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800593382,"South Aurora CCD, Arapahoe County, Colorado",,,
ACSSF,CO,060,00,0000086,,,,,08,005,93458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800593458,"Southwest Arapahoe CCD, Arapahoe County, Colorado",,,
ACSSF,CO,060,00,0000087,,,,,08,007,90114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800790114,"Arboles CCD, Archuleta County, Colorado",,,
ACSSF,CO,060,00,0000088,,,,,08,007,92812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800792812,"Pagosa Springs CCD, Archuleta County, Colorado",,,
